,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1338,847,Morrison,Morrison,Female,66,1991-05-26,Chief Design Engineer,Retail,High Net Worth,No,No,9.0
1339,585,Bonnier,Bonnier,Female,66,1978-04-20,Pharmacist,Health,Mass Customer,No,Yes,10.0
1340,2755,La Wille,La Wille,Female,66,1999-07-28,Automation Specialist I,Manufacturing,Mass Customer,No,Yes,1.0
1341,552,Kleinmann,Kleinmann,Male,66,1978-09-09,Geological Engineer,Manufacturing,High Net Worth,No,Yes,20.0
1342,3278,Eddolls,Eddolls,Male,66,1982-06-22,VP Product Management,Financial Services,Affluent Customer,No,No,9.0
1343,977,Dyke,Dyke,Female,65,1959-11-30,Staff Accountant III,,High Net Worth,No,Yes,13.0
1344,2757,Carillo,Carillo,Female,65,1961-02-18,,Financial Services,Affluent Customer,No,No,8.0
1345,3466,Zaple,Zaple,Male,65,1979-09-28,Marketing Assistant,IT,Mass Customer,No,No,18.0
1346,3817,,,Male,65,1957-05-02,VP Product Management,Manufacturing,High Net Worth,No,No,13.0
1347,2126,Getcliff,Getcliff,Male,65,1958-03-29,Product Engineer,Health,Mass Customer,No,Yes,17.0
1348,2853,Flook,Flook,Male,65,1985-10-21,Executive Secretary,Retail,High Net Worth,No,Yes,7.0
1349,1002,De Clairmont,De Clairmont,Male,65,1978-08-30,Business Systems Development Analyst,,Mass Customer,No,Yes,18.0
1350,2614,Stendell,Stendell,Male,65,1957-10-16,,Retail,High Net Worth,No,No,18.0
1351,3139,De Blasi,De Blasi,Male,65,1973-06-13,Paralegal,Financial Services,High Net Worth,No,Yes,17.0
1352,2943,,,Male,65,1979-01-10,VP Sales,,High Net Worth,No,No,17.0
1353,1636,Ackenhead,Ackenhead,Female,65,1980-05-12,Chemical Engineer,Manufacturing,High Net Worth,No,Yes,5.0
1354,756,Lauthian,Lauthian,Female,65,1974-09-25,Computer Systems Analyst IV,Manufacturing,Mass Customer,No,Yes,16.0
1355,1187,Hogben,Hogben,Male,65,1998-10-21,,Financial Services,Mass Customer,No,No,1.0
1356,717,Spieck,Spieck,Male,65,1976-11-20,VP Product Management,Manufacturing,Mass Customer,No,Yes,11.0
1357,1599,Silver,Silver,Male,65,1999-11-24,,,Affluent Customer,No,No,1.0
1358,2990,Martinuzzi,Martinuzzi,Male,65,1978-03-16,GIS Technical Architect,Argiculture,High Net Worth,No,No,8.0
1359,769,Letherbury,Letherbury,Male,65,1961-12-28,Analog Circuit Design manager,IT,Mass Customer,No,No,12.0
1360,2304,Bellew,Bellew,Female,65,1957-06-01,,,Mass Customer,No,Yes,11.0
1361,476,Jahnel,Jahnel,Male,65,1989-04-21,Computer Systems Analyst IV,,Mass Customer,No,No,14.0
1362,937,McKyrrelly,McKyrrelly,Male,65,1985-11-15,Human Resources Assistant IV,Manufacturing,Affluent Customer,No,No,15.0
1363,478,Harberer,Harberer,Female,65,1961-01-21,Chief Design Engineer,,Affluent Customer,No,Yes,5.0
1364,3727,Youle,Youle,U,65,,Assistant Professor,IT,Mass Customer,No,No,
1365,412,Feechum,Feechum,Female,65,1960-04-23,,IT,High Net Worth,No,No,19.0
1366,111,Evason,Evason,Female,65,1993-08-29,Analyst Programmer,,Mass Customer,No,No,2.0
1367,2056,Smoughton,Smoughton,Female,65,1986-03-04,Biostatistician IV,Property,High Net Worth,No,No,22.0
1368,2667,Brown,Brown,Female,65,1958-07-17,Product Engineer,Manufacturing,Affluent Customer,No,Yes,6.0
1369,3262,L'Episcopi,L'Episcopi,Male,65,1959-10-14,Product Engineer,Entertainment,Mass Customer,No,No,12.0
1370,3933,Cops,Cops,Female,65,1983-07-05,,,High Net Worth,No,Yes,10.0
1371,2849,Bartoszek,Bartoszek,Male,65,1994-03-27,,,High Net Worth,No,Yes,2.0
1372,3820,Ruske,Ruske,Female,65,1980-03-08,Business Systems Development Analyst,IT,Mass Customer,No,No,17.0
1373,249,Slay,Slay,Male,65,1992-09-13,Quality Control Specialist,IT,High Net Worth,No,No,9.0
1374,1828,Bacchus,Bacchus,Female,65,1987-12-02,Junior Executive,Manufacturing,Affluent Customer,No,No,14.0
1375,1329,Randlesome,Randlesome,Female,65,1989-07-15,Database Administrator IV,,Mass Customer,No,No,11.0
1376,2042,Cooke,Cooke,Male,65,1968-08-14,Registered Nurse,Health,Mass Customer,No,No,17.0
1377,1341,Rigolle,Rigolle,Male,65,1986-05-18,Computer Systems Analyst I,Financial Services,Affluent Customer,No,No,15.0
1378,377,Bonavia,Bonavia,Male,65,1999-05-19,Staff Scientist,Argiculture,Mass Customer,No,No,1.0
1379,600,Allnatt,Allnatt,Male,65,1974-05-10,Nurse,Argiculture,Mass Customer,No,Yes,8.0
1380,3548,Seden,Seden,Male,65,1958-08-02,,,Affluent Customer,No,No,12.0
1381,2970,Noades,Noades,Female,64,1992-12-08,Software Consultant,Financial Services,Mass Customer,No,No,5.0
1382,1609,Hanwright,Hanwright,Male,64,1996-11-26,Professor,Property,Mass Customer,No,Yes,3.0
1383,536,Leist,Leist,Female,64,1959-04-07,Recruiting Manager,Manufacturing,Affluent Customer,No,No,16.0
1384,522,Comettoi,Comettoi,Female,64,1976-11-05,,,Affluent Customer,No,Yes,16.0
1385,525,Donizeau,Donizeau,Male,64,1980-02-12,Chemical Engineer,Manufacturing,Mass Customer,No,Yes,9.0
1386,360,Starbucke,Starbucke,Female,64,1956-04-02,Staff Scientist,Property,Mass Customer,No,Yes,19.0
1387,3908,Serridge,Serridge,Male,64,1999-06-09,Junior Executive,Health,High Net Worth,No,No,1.0
1388,3257,Hulatt,Hulatt,Male,64,1980-05-07,Senior Editor,,Mass Customer,No,Yes,10.0
1389,2890,Ecclesall,Ecclesall,Male,64,1959-05-17,Speech Pathologist,,Affluent Customer,No,Yes,20.0
1390,3700,Restall,Restall,Male,64,1971-09-06,Associate Professor,Entertainment,Mass Customer,No,No,19.0
1391,2298,Vyse,Vyse,Male,64,1997-10-28,Environmental Tech,Property,Mass Customer,No,Yes,5.0
1392,41,Coupe,Coupe,Male,64,1976-04-14,Food Chemist,Health,Mass Customer,No,No,16.0
1393,509,Vamplew,Vamplew,Male,64,1979-08-06,Developer II,Financial Services,Affluent Customer,No,Yes,21.0
1394,3736,Brounfield,Brounfield,Male,64,1992-03-13,Senior Developer,Argiculture,Mass Customer,No,Yes,10.0
1395,1150,Warwick,Warwick,Female,64,1975-09-26,Information Systems Manager,Financial Services,Mass Customer,No,Yes,13.0
1396,3087,Scatcher,Scatcher,Male,64,1986-04-02,Social Worker,Health,Mass Customer,No,No,9.0
1397,484,Kohrsen,Kohrsen,Male,64,1974-04-24,Programmer IV,Manufacturing,Mass Customer,No,No,22.0
1398,2426,Ovett,Ovett,U,64,,,IT,Affluent Customer,No,Yes,
1399,295,Chape,Chape,Female,64,1964-12-26,Database Administrator II,,Mass Customer,No,Yes,18.0
1400,1557,Castanos,Castanos,Male,64,1975-08-14,Speech Pathologist,Financial Services,Mass Customer,No,No,6.0
1401,1303,Guilliatt,Guilliatt,Male,64,1972-04-27,,Argiculture,Mass Customer,No,No,15.0
1402,936,Godleman,Godleman,Male,64,1988-05-16,Speech Pathologist,Health,High Net Worth,No,No,3.0
1403,3746,McLurg,McLurg,Male,64,1961-09-01,Developer II,,Affluent Customer,No,Yes,16.0
1404,2450,Breheny,Breheny,Male,64,1974-06-21,Structural Engineer,Retail,Affluent Customer,No,Yes,7.0
1405,2326,Boothebie,Boothebie,Male,64,1966-06-22,Programmer Analyst I,Retail,High Net Worth,No,No,14.0
1406,2455,Heatlie,Heatlie,Female,64,1977-10-09,,Manufacturing,Mass Customer,No,No,21.0
1407,2160,Cantopher,Cantopher,Female,64,1971-06-26,Recruiter,Health,Mass Customer,No,Yes,15.0
1408,45,Woodhead,Woodhead,Male,64,1975-09-23,Senior Financial Analyst,Financial Services,Mass Customer,No,No,8.0
1409,1143,Boissieux,Boissieux,Male,64,1955-03-06,Office Assistant IV,Health,Mass Customer,No,Yes,6.0
1410,3183,Phethean,Phethean,Male,64,1974-06-19,Junior Executive,Health,Mass Customer,No,No,14.0
1411,3265,Higounet,Higounet,Male,64,1967-06-02,Clinical Specialist,Health,High Net Worth,No,No,11.0
1412,129,Silkstone,Silkstone,Male,64,1985-07-20,Financial Advisor,Financial Services,High Net Worth,No,Yes,19.0
1413,1240,Earey,Earey,Female,64,1965-05-13,Sales Associate,Manufacturing,Mass Customer,No,Yes,19.0
1414,3857,McCuthais,McCuthais,Male,64,1985-11-26,Structural Engineer,Financial Services,Mass Customer,No,Yes,10.0
1415,2112,Glaum,Glaum,Female,64,1993-05-17,Accounting Assistant I,Financial Services,Mass Customer,No,Yes,6.0
1416,3640,Forman,Forman,Female,64,1985-04-28,Staff Scientist,,Mass Customer,No,No,10.0
1417,575,Poyle,Poyle,Male,64,1956-06-10,VP Accounting,Financial Services,High Net Worth,No,Yes,11.0
1418,655,Gebhardt,Gebhardt,Male,64,1974-11-25,General Manager,Manufacturing,Affluent Customer,No,Yes,19.0
1419,593,Packe,Packe,Male,64,1984-08-07,Structural Analysis Engineer,,Mass Customer,No,No,4.0
1420,3841,Munro,Munro,Male,64,1990-01-24,Desktop Support Technician,Manufacturing,Affluent Customer,No,No,10.0
1421,1818,Lockhurst,Lockhurst,Female,64,1967-04-01,Assistant Media Planner,Entertainment,Mass Customer,No,Yes,11.0
1422,2288,Hook,Hook,Male,63,1964-05-04,Staff Scientist,Manufacturing,High Net Worth,No,No,8.0
1423,3334,Winckles,Winckles,Female,63,1965-05-22,VP Product Management,Health,Mass Customer,No,Yes,12.0
1424,3615,Napton,Napton,Female,63,1978-07-09,Safety Technician II,IT,Mass Customer,No,Yes,8.0
1425,1379,Drews,Drews,Female,63,1989-06-16,Legal Assistant,Financial Services,Mass Customer,No,Yes,7.0
1426,49,Ownsworth,Ownsworth,Male,63,1994-01-26,VP Quality Control,,Affluent Customer,No,No,1.0
1427,93,Gowar,Gowar,Male,63,1976-07-16,Project Manager,Retail,Mass Customer,No,Yes,10.0
1428,2686,Takos,Takos,Male,63,1996-05-21,Automation Specialist II,Financial Services,Affluent Customer,No,No,4.0
1429,3501,Alentyev,Alentyev,Female,63,1970-01-19,Operator,Telecommunications,Mass Customer,No,Yes,18.0
1430,246,Whight,Whight,Female,63,1991-02-28,Technical Writer,Manufacturing,High Net Worth,No,No,9.0
1431,3131,O' Markey,O' Markey,Female,63,1999-02-24,,Retail,Affluent Customer,No,Yes,3.0
1432,2328,Shackle,Shackle,Male,63,1986-06-03,Dental Hygienist,Health,Mass Customer,No,Yes,8.0
1433,1781,Uglow,Uglow,Male,63,1965-07-26,Data Coordiator,,Affluent Customer,No,No,17.0
1434,3954,McAteer,McAteer,Male,63,2000-02-03,Human Resources Assistant III,Financial Services,High Net Worth,No,No,2.0
1435,1559,Gladwell,Gladwell,Male,63,1975-10-14,,Health,High Net Worth,No,Yes,12.0
1436,3488,Whitrod,Whitrod,Male,63,1975-08-07,Speech Pathologist,Manufacturing,Mass Customer,No,Yes,9.0
1437,2319,Darrigrand,Darrigrand,Male,63,1985-05-03,Librarian,Entertainment,High Net Worth,No,No,18.0
1438,1841,D'Ambrogi,D'Ambrogi,Male,63,1995-10-22,Administrative Assistant III,Argiculture,Affluent Customer,No,No,2.0
1439,1770,Vasile,Vasile,Female,63,1995-04-10,Junior Executive,,Mass Customer,No,Yes,7.0
1440,856,Monkeman,Monkeman,Male,63,1988-10-01,Quality Engineer,Financial Services,Mass Customer,No,Yes,9.0
1441,1367,Danielkiewicz,Danielkiewicz,Female,63,1973-06-29,Internal Auditor,Retail,Mass Customer,No,No,18.0
1442,44,Verick,Verick,Male,63,1981-10-18,Assistant Media Planner,Entertainment,Affluent Customer,No,Yes,17.0
1443,1227,Pencot,Pencot,Female,63,1989-09-30,Software Engineer I,IT,Affluent Customer,No,Yes,12.0
1444,917,MacKaig,MacKaig,Male,63,1964-05-06,VP Product Management,Financial Services,Mass Customer,No,No,19.0
1445,2090,Schimoni,Schimoni,Male,63,1964-12-05,Help Desk Technician,Financial Services,Mass Customer,No,Yes,17.0
1446,2819,Starmont,Starmont,Male,63,1977-12-04,Executive Secretary,Manufacturing,Affluent Customer,No,No,14.0
1447,217,Quartly,Quartly,Female,63,1979-12-09,,Manufacturing,High Net Worth,No,No,16.0
1448,2530,Foulcher,Foulcher,Female,63,1960-08-03,Business Systems Development Analyst,Property,Mass Customer,No,Yes,18.0
1449,386,Pincott,Pincott,Female,63,1990-10-27,Senior Quality Engineer,Argiculture,Mass Customer,No,No,5.0
1450,291,Burston,Burston,Female,63,1971-10-22,Assistant Media Planner,Entertainment,Mass Customer,No,No,4.0
1451,586,Baunton,Baunton,Female,63,1999-03-15,Chief Design Engineer,Manufacturing,Mass Customer,No,No,4.0
1452,1093,Penright,Penright,Female,63,1996-09-13,Business Systems Development Analyst,,Affluent Customer,No,No,5.0
1453,870,Wilce,Wilce,Male,63,1964-01-29,Pharmacist,Health,Mass Customer,No,No,6.0
1454,1251,Arnecke,Arnecke,Male,63,1997-10-01,Desktop Support Technician,Property,Mass Customer,No,No,2.0
1455,1630,Lindstedt,Lindstedt,Female,63,1984-09-16,Professor,Manufacturing,Mass Customer,No,No,16.0
1456,3154,Ellesmere,Ellesmere,Female,63,1957-11-21,Desktop Support Technician,Telecommunications,Mass Customer,No,Yes,19.0
1457,2258,Powter,Powter,Female,63,1974-03-21,Account Executive,Retail,High Net Worth,No,No,7.0
1458,1712,,,Female,63,1976-10-12,Dental Hygienist,Health,High Net Worth,No,Yes,7.0
1459,1001,Vost,Vost,Male,63,1979-08-27,Recruiter,Retail,Mass Customer,No,No,14.0
1460,1676,Olerenshaw,Olerenshaw,Male,63,1975-03-31,Information Systems Manager,Health,Mass Customer,No,No,13.0
1461,2840,Baitman,Baitman,Male,63,1992-09-04,Recruiter,Manufacturing,Mass Customer,No,Yes,9.0
1462,1958,Keme,Keme,Female,62,1985-09-01,Professor,,Mass Customer,No,No,22.0
1463,3372,Wissby,Wissby,Male,62,1954-09-25,,Telecommunications,High Net Worth,No,No,15.0
1464,1981,Zelland,Zelland,Male,62,1986-01-30,Sales Associate,,Affluent Customer,No,No,12.0
1465,3663,Casement,Casement,Male,62,1998-02-10,Information Systems Manager,,Affluent Customer,No,No,1.0
1466,606,Rosson,Rosson,Female,62,1989-07-16,Chemical Engineer,Manufacturing,Mass Customer,No,Yes,2.0
1467,2619,Niess,Niess,Female,62,1978-07-05,Web Designer I,Financial Services,High Net Worth,No,Yes,14.0
1468,667,Samwayes,Samwayes,Female,62,1994-03-19,Payment Adjustment Coordinator,Manufacturing,High Net Worth,No,Yes,3.0
1469,3670,Bernardini,Bernardini,Male,62,1977-03-20,,Financial Services,Affluent Customer,No,Yes,17.0
1470,171,Davidoff,Davidoff,Female,62,1970-12-04,Assistant Manager,Manufacturing,Mass Customer,No,No,10.0
1471,553,Fantone,Fantone,Female,62,1979-05-12,Senior Sales Associate,Argiculture,Affluent Customer,No,Yes,7.0
1472,2882,Doog,Doog,Female,62,1986-04-26,Chief Design Engineer,Manufacturing,Mass Customer,No,No,9.0
1473,3459,Ramsdell,Ramsdell,Female,62,2000-11-24,,Entertainment,Mass Customer,No,Yes,2.0
1474,3445,,,Male,62,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,No,Yes,11.0
1475,2565,Harbron,Harbron,Female,62,1969-08-17,Junior Executive,Health,Affluent Customer,No,Yes,9.0
1476,3212,Bartomeu,Bartomeu,Female,62,1981-01-15,Analog Circuit Design manager,Financial Services,Affluent Customer,No,No,13.0
1477,2569,Sellan,Sellan,Male,62,1985-05-03,VP Quality Control,Retail,Mass Customer,No,No,16.0
1478,3647,Frape,Frape,Male,62,1971-11-07,Marketing Manager,,Affluent Customer,No,No,4.0
1479,2879,Askem,Askem,Female,62,1974-04-09,Executive Secretary,Argiculture,Mass Customer,No,Yes,5.0
1480,3643,Dumberrill,Dumberrill,Female,62,1971-02-08,Technical Writer,,Mass Customer,No,No,15.0
1481,2026,Rogerson,Rogerson,Female,62,1987-09-18,Structural Engineer,Property,Mass Customer,No,Yes,7.0
1482,247,Joysey,Joysey,Female,62,1983-05-06,Staff Accountant II,Financial Services,High Net Worth,No,Yes,13.0
1483,1594,Amyes,Amyes,Male,62,1981-11-26,Human Resources Manager,Property,Mass Customer,No,No,7.0
1484,3002,Verdun,Verdun,Male,62,1956-12-06,Paralegal,Financial Services,Mass Customer,No,Yes,16.0
1485,2466,Klamp,Klamp,Male,62,1980-10-04,Software Test Engineer IV,Entertainment,High Net Worth,No,No,16.0
1486,3533,Lowings,Lowings,Male,62,1981-02-14,,Financial Services,Affluent Customer,No,Yes,8.0
1487,239,Pressman,Pressman,Male,62,1992-12-13,Registered Nurse,Health,Affluent Customer,No,No,3.0
1488,652,Stoker,Stoker,Female,62,1996-11-24,Staff Scientist,Financial Services,High Net Worth,No,Yes,1.0
1489,911,Shawcroft,Shawcroft,Male,62,1974-10-13,Structural Analysis Engineer,Property,Affluent Customer,No,No,3.0
1490,29,Sancraft,Sancraft,Female,62,1968-06-22,Safety Technician III,Manufacturing,Mass Customer,No,No,19.0
1491,994,Kupker,Kupker,Female,62,1977-11-14,Librarian,Entertainment,Affluent Customer,No,Yes,5.0
1492,788,Townsend,Townsend,Male,62,1964-07-01,Social Worker,Health,Mass Customer,No,No,11.0
1493,1470,Pach,Pach,Male,62,1995-12-04,Senior Cost Accountant,Financial Services,High Net Worth,No,Yes,8.0
1494,1170,Rotte,Rotte,Female,62,1964-11-30,Assistant Professor,IT,Mass Customer,No,Yes,4.0
1495,1391,Cana,Cana,Female,62,1976-08-05,Marketing Assistant,Retail,High Net Worth,No,No,12.0
1496,888,Gulleford,Gulleford,Female,62,1963-11-10,Accountant IV,Manufacturing,Mass Customer,No,No,10.0
1497,3819,Phillput,Phillput,Male,62,1978-06-29,Staff Accountant I,,High Net Worth,No,No,3.0
1498,1466,Gull,Gull,Female,62,1998-01-05,Cost Accountant,Financial Services,High Net Worth,No,Yes,2.0
1499,3891,Elcy,Elcy,Female,61,1977-08-01,Staff Accountant II,Retail,High Net Worth,No,Yes,7.0
1500,3580,Samson,Samson,Female,61,1972-04-24,Occupational Therapist,Health,Mass Customer,No,No,10.0
1501,674,Rosel,Rosel,Female,61,1954-08-22,Developer II,,Mass Customer,No,No,5.0
1502,668,Threadgall,Threadgall,Female,61,1966-08-26,Junior Executive,Health,Mass Customer,No,No,7.0
1503,1230,Powley,Powley,Male,61,1985-07-24,,Financial Services,Mass Customer,No,Yes,10.0
1504,510,Blackmore,Blackmore,Female,61,1992-06-15,,,Mass Customer,No,No,2.0
1505,3340,Beharrell,Beharrell,Male,61,1991-09-29,Physical Therapy Assistant,,Mass Customer,No,No,2.0
1506,3346,Callaghan,Callaghan,Female,61,1991-09-11,Software Consultant,Financial Services,High Net Worth,No,No,3.0
1507,199,Alven,Alven,Female,61,1978-02-13,Junior Executive,Health,Mass Customer,No,Yes,21.0
1508,1296,Vondrak,Vondrak,Female,61,1989-03-11,Paralegal,Financial Services,Affluent Customer,No,Yes,9.0
1509,3081,Volker,Volker,Female,61,1971-07-25,Mechanical Systems Engineer,,High Net Worth,No,Yes,9.0
1510,928,Clemmitt,Clemmitt,Male,61,1973-05-14,Associate Professor,,High Net Worth,No,Yes,18.0
1511,165,Roelofs,Roelofs,Male,61,1984-03-25,Administrative Officer,Argiculture,Mass Customer,No,Yes,12.0
1512,2186,Sexty,Sexty,Female,61,1963-03-18,Clinical Specialist,Health,High Net Worth,No,No,5.0
1513,2933,Presidey,Presidey,Male,61,1986-04-19,Administrative Officer,Retail,Affluent Customer,No,Yes,6.0
1514,647,Baildon,Baildon,Male,61,1957-01-23,Assistant Manager,Retail,Mass Customer,No,Yes,10.0
1515,1881,Lahy,Lahy,Male,61,1957-12-10,Quality Control Specialist,,Affluent Customer,No,Yes,12.0
1516,2931,Twiddell,Twiddell,Male,61,1979-01-27,Executive Secretary,IT,Mass Customer,No,Yes,6.0
1517,2183,Fyndon,Fyndon,Female,61,1972-02-07,Programmer Analyst IV,Manufacturing,Mass Customer,No,Yes,7.0
1518,2804,Brimming,Brimming,Male,61,1964-09-06,Nurse Practicioner,,Mass Customer,No,Yes,5.0
1519,2142,McComish,McComish,Female,61,1979-07-02,Biostatistician IV,,Affluent Customer,No,No,7.0
1520,2740,Bulward,Bulward,Female,61,1963-02-02,Administrative Officer,Financial Services,Affluent Customer,No,Yes,12.0
1521,3711,Scinelli,Scinelli,Female,61,1961-05-04,Associate Professor,Manufacturing,Affluent Customer,No,Yes,9.0
1522,3201,Blanckley,Blanckley,Male,61,2000-03-31,Assistant Professor,Financial Services,Mass Customer,No,Yes,1.0
1523,1261,Lohde,Lohde,Female,61,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,No,No,4.0
1524,3783,Girardey,Girardey,Female,61,1974-08-29,Compensation Analyst,Financial Services,Mass Customer,No,No,7.0
1525,3991,Sweetnam,Sweetnam,Male,61,1985-08-06,Chief Design Engineer,Manufacturing,Mass Customer,No,Yes,13.0
1526,3,Dearle,Dearle,Male,61,1954-01-20,Recruiting Manager,Property,Mass Customer,No,Yes,15.0
1527,725,Crossan,Crossan,Male,61,1965-08-27,Design Engineer,Health,High Net Worth,No,Yes,19.0
1528,1964,Campbell-Dunlop,Campbell-Dunlop,Female,60,1964-06-19,Mechanical Systems Engineer,Financial Services,Affluent Customer,No,Yes,9.0
1529,1839,Rance,Rance,Female,60,1987-05-08,Internal Auditor,Entertainment,High Net Worth,No,Yes,5.0
1530,1578,Bazely,Bazely,Male,60,1978-04-14,,Health,High Net Worth,No,Yes,11.0
1531,3136,Brennon,Brennon,Male,60,1998-08-25,Marketing Manager,Retail,Mass Customer,No,Yes,3.0
1532,2527,Petersen,Petersen,Female,60,1980-07-19,Technical Writer,,Affluent Customer,No,Yes,16.0
1533,425,Bordman,Bordman,Female,60,1953-11-19,Sales Representative,Retail,Mass Customer,No,Yes,20.0
1534,1014,Faloon,Faloon,Male,60,1960-10-14,Senior Developer,Property,Mass Customer,No,Yes,8.0
1535,3176,Antoniak,Antoniak,Male,60,1977-12-04,Physical Therapy Assistant,,Affluent Customer,No,No,16.0
1536,3811,Leele,Leele,Female,60,1997-03-19,,Financial Services,High Net Worth,No,No,4.0
1537,1135,Avrasin,Avrasin,Female,60,1980-05-03,Software Engineer IV,Financial Services,Mass Customer,No,Yes,11.0
1538,728,Corser,Corser,Male,60,1956-10-03,VP Accounting,Financial Services,Mass Customer,No,Yes,8.0
1539,2806,Glossop,Glossop,Male,60,1986-05-18,Programmer Analyst II,Manufacturing,Mass Customer,No,Yes,3.0
1540,2833,Braim,Braim,Male,60,1999-11-26,,IT,Mass Customer,No,Yes,3.0
1541,637,Wilsone,Wilsone,Female,60,1976-09-23,Health Coach I,Health,High Net Worth,No,No,13.0
1542,1555,Spenclay,Spenclay,Male,60,1962-08-19,Tax Accountant,Health,High Net Worth,No,No,15.0
1543,2206,McCamish,McCamish,Male,60,1957-05-25,Structural Engineer,Financial Services,Affluent Customer,No,No,14.0
1544,518,Senett,Senett,Male,60,1991-04-28,Database Administrator IV,Retail,Mass Customer,No,Yes,10.0
1545,1072,Petrello,Petrello,Male,60,1957-06-01,Senior Cost Accountant,Financial Services,High Net Worth,No,Yes,8.0
